suburb,state,latitude,longitude,assigned_region
Mount Clarence Station,SA,-28.72,135.3644,Regional SA
Ingomar,SA,-28.72,135.3644,South Australia - Outback
Mount Willoughby,SA,-28.72,135.3644,South Australia - Outback
Marla,SA,-27.2997,133.6225,South Australia - Outback
Welbourn Hill,SA,-27.305,133.4595,Regional SA
Mintabie,SA,-27.3103,133.2966,Regional SA
Olympic Dam,SA,-30.4468,136.8668,South Australia - Outback
Roxby Downs,SA,-30.5631,136.8955,South Australia - Outback
Roxby Downs Station,SA,-30.5049,136.8811,Regional SA
Narrina,SA,-30.9664,138.4985,Regional SA
Wirrealpa,SA,-30.9664,138.4985,Regional SA
Motpena,SA,-30.9664,138.4985,South Australia - Outback
Beltana Station,SA,-30.9664,138.4985,South Australia - Outback
Mount Falkland,SA,-30.9664,138.4985,Regional SA
Gum Creek Station,SA,-30.9664,138.4985,Regional SA
Angorigina,SA,-30.9664,138.4985,Regional SA
Puttapa,SA,-30.9664,138.4985,Regional SA
Beltana,SA,-30.8143,138.4152,South Australia - Outback
Moolooloo,SA,-30.9664,138.4985,Regional SA
Ediacara,SA,-30.9664,138.4985,Regional SA
Oratunga Station,SA,-30.9664,138.4985,Regional SA
Moorillah,SA,-30.9664,138.4985,Regional SA
Alpana,SA,-30.9664,138.4985,Regional SA
Parachilna,SA,-31.1417,138.3958,South Australia - Outback
Nilpena,SA,-30.9853,138.3546,Regional SA
Warraweena,SA,-30.7731,138.6375,Sydney - Northern Beaches
Blinman,SA,-31.1174,138.6896,South Australia - Outback
Farina,SA,-30.0665,138.2847,South Australia - Outback
Innamincka,SA,-27.7434,140.7393,South Australia - Outback
Witchelina,SA,-29.876,138.1675,Regional SA
Moolawatana,SA,-29.9067,139.7353,Regional SA
Mount Lyndhurst,SA,-29.7456,138.9461,Regional SA
Leigh Creek Station,SA,-29.7456,138.9461,South Australia - Outback
Gidgealpa,SA,-29.7456,138.9461,
Coopers Creek,SA,-29.7456,138.9461,Regional SA
Lyndhurst,SA,-30.2879,138.3493,Regional SA
Strzelecki Desert,SA,-29.7456,138.9461,Regional SA
Mount Freeling,SA,-29.7456,138.9461,Regional SA
Cordillo Downs,SA,-29.7456,138.9461,Regional SA
Bollards Lagoon,SA,-29.7456,138.9461,Regional SA
Farina Station,SA,-29.7456,138.9461,Regional SA
Durham Downs,SA,-29.7456,138.9461,
Merty Merty,SA,-29.7456,138.9461,Regional SA
Lindon,SA,-29.7456,138.9461,
Myrtle Springs,SA,-29.7456,138.9461,Regional SA
Mulgaria,SA,-29.7456,138.9461,Regional SA
Murnpeowie,SA,-29.7456,138.9461,Regional SA
Leigh Creek,SA,-30.5931,138.4003,Regional SA
Arkaroola,SA,-30.3116,139.3356,South Australia - Outback
Umberatana,SA,-30.3354,139.1148,Regional SA
Angepena,SA,-30.3354,139.1148,Regional SA
Yankaninna,SA,-30.3354,139.1148,Regional SA
Wertaloona,SA,-30.3354,139.1148,Regional SA
Pinda Springs,SA,-30.3354,139.1148,Regional SA
North Moolooloo,SA,-30.3354,139.1148,Regional SA
Mount Serle,SA,-30.3354,139.1148,South Australia - Outback
Wooltana,SA,-30.3354,139.1148,Regional SA
Copley,SA,-30.5599,138.4213,Regional SA
Burr Well,SA,-30.3354,139.1148,Regional SA
Mulga View,SA,-30.3354,139.1148,Regional SA
Manners Well,SA,-30.3354,139.1148,Regional SA
Gammon Ranges,SA,-30.3354,139.1148,South Australia - Outback
Nepabunna,SA,-30.5635,138.967,South Australia - Outback
Cowarie,SA,-27.7058,138.328,Regional SA
Mungeranie,SA,-28.0189,138.6642,
Kalamurina,SA,-27.9167,137.9833,
Callanna,SA,-28.6187,138.3308,Regional SA
Clifton Hills Station,SA,-28.6187,138.3308,Regional SA
Mulka,SA,-28.3534,138.6536,Regional SA
Dulkaninna,SA,-28.6187,138.3308,Regional SA
Etadunna,SA,-28.6187,138.3308,Regional SA
Marree Station,SA,-28.6187,138.3308,Regional SA
Alton Downs Station,SA,-28.6187,138.3308,Regional SA
Clayton Station,SA,-28.6187,138.3308,Regional SA
Pandie Pandie,SA,-28.6187,138.3308,Regional SA
Mundowdna,SA,-28.6187,138.3308,Regional SA
Muloorina,SA,-28.6187,138.3308,South Australia - Outback
Lake Eyre,SA,-28.6187,138.3308,South Australia - Outback
Marree,SA,-29.6512,138.071,South Australia - Outback
Simpson Desert,SA,-27.5514,135.4491,Regional SA
Todmorden,SA,-27.5514,135.4491,Regional SA
Witjira,SA,-27.5514,135.4491,Regional SA
Eringa,SA,-27.5514,135.4491,
Crown Point,SA,-27.5514,135.4491,Regional SA
Macumba,SA,-27.5514,135.4491,
Mount Sarah,SA,-27.5514,135.4491,Riverina
Oodnadatta,SA,-27.5514,135.4491,South Australia - Outback
Watinuma,SA,-22.2019,133.143,Regional SA
Yunyarinyi,SA,-22.2019,133.143,Regional SA
Umuwa,SA,-22.2019,133.143,Regional SA
Tieyon,SA,-22.2019,133.143,
Ernabella (Pukatja),SA,-22.2019,133.143,Regional SA
Nyapari,SA,-22.2019,133.143,Regional SA
Watarru,SA,-22.2019,133.143,South Australia - Outback
Ayers Range South,SA,-22.2019,133.143,Regional SA
Indulkana (Iwantja),SA,-22.2019,133.143,Regional SA
Kalka,SA,-22.2019,133.143,South Australia - Outback
Murputja,SA,-22.2019,133.143,Regional SA
De Rose Hill,SA,-22.2019,133.143,Regional SA
Pipalyatjara,SA,-22.2019,133.143,South Australia - Outback
Lambina,SA,-22.2019,133.143,Regional SA
Pukatja,SA,-22.2019,133.143,South Australia - Outback
Kaltjiti,SA,-22.2019,133.143,South Australia - Outback
Mimili,SA,-22.2019,133.143,South Australia - Outback
Ernabella,SA,-22.2019,133.143,Regional SA
Iwantja,SA,-22.2019,133.143,South Australia - Outback
Indulkana,SA,-22.2019,133.143,Regional SA
Fregon,SA,-22.2019,133.143,Regional SA
Kanpi,SA,-22.2019,133.143,South Australia - Outback
Yarra Creek,TAS,-40.0096,144.1128,
Nugara,TAS,-39.9316,143.8922,
Currie,TAS,-39.9298,143.8538,
Lymwood,TAS,-40.0933,143.9999,
Reekara,TAS,-39.7553,143.9175,
Loorana,TAS,-39.8389,143.8958,
Sea Elephant,TAS,-39.8286,144.1111,
Yambacoona,TAS,-39.7042,143.9306,
Pearshape,TAS,-39.887,143.9973,
Bungaree,TAS,-39.887,143.9973,Regional TAS
Pegarah,TAS,-39.9239,144.1048,
Surprise Bay,TAS,-39.887,143.9973,
Grassy,TAS,-40.0492,144.0561,
Naracoopa,TAS,-39.9276,144.1229,
Wickham,TAS,-39.887,143.9973,Regional TAS
Egg Lagoon,TAS,-39.6524,143.9701,
Deddington,TAS,-41.6024,147.4272,Launceston and North East
Nile,TAS,-41.6454,147.3301,Launceston and North East
Burns Creek,TAS,-41.44,147.47,Launceston and North East
Upper Blessington,TAS,-41.4591,147.5922,Launceston and North East
Ben Lomond,TAS,-41.5364,147.389,Regional TAS
Western Junction,TAS,-41.5543,147.2282,Launceston and North East
Blessington,TAS,-41.4848,147.4226,Launceston and North East
Evandale,TAS,-41.5686,147.2527,Regional TAS
Pyengana,TAS,-41.2918,148.0127,Launceston and North East
Ansons Bay,TAS,-41.0412,148.2626,
Goulds Country,TAS,-41.2422,148.056,Launceston and North East
Lottah,TAS,-41.2258,148.0324,Launceston and North East
Binalong Bay,TAS,-41.2511,148.3117,
The Gardens,TAS,-41.2505,148.1852,
Akaroa,TAS,-41.2885,148.3409,
Goshen,TAS,-41.2721,148.1054,Launceston and North East
Stieglitz,TAS,-41.3217,148.3058,
St Helens,TAS,-41.3203,148.2389,Regional TAS
Eddystone,TAS,-40.9969,148.3164,
Derby,TAS,-41.1489,147.8025,Regional TAS
Cape Portland,TAS,-41.0477,148.0114,
Musselroe Bay,TAS,-40.8803,148.1374,
Pioneer,TAS,-41.0477,148.0114,Regional TAS
South Mount Cameron,TAS,-41.0246,147.9639,Launceston and North East
Herrick,TAS,-41.1002,147.8826,Launceston and North East
Telita,TAS,-41.1299,147.7615,Launceston and North East
Boobyalla,TAS,-41.0477,148.0114,
Rushy Lagoon,TAS,-41.0477,148.0114,
Moorina,TAS,-41.1275,147.8695,Regional TAS
Eddystone Point,TAS,-41.0477,148.0114,Regional TAS
Weldborough,TAS,-41.1938,147.9067,Launceston and North East
Gladstone,TAS,-40.9593,148.0094,Regional TAS
Mount William,TAS,-40.9221,148.2129,
Loyetea,TAS,-41.3064,145.9485,West and North West
Camena,TAS,-41.1814,145.9571,West and North West
Preservation Bay,TAS,-41.1028,146.0462,
Penguin,TAS,-41.1226,146.0732,
Howth,TAS,-41.0968,146.0123,
Heybridge,TAS,-41.0806,145.9859,
Cuprona,TAS,-41.1398,145.97,West and North West
West Pine,TAS,-41.1532,145.9994,West and North West
South Riana,TAS,-41.244,145.9823,West and North West
Sulphur Creek,TAS,-41.0947,146.0235,
Riana,TAS,-41.2159,145.9974,West and North West
Romaine,TAS,-41.0994,145.8938,West and North West
Parklands,TAS,-41.1723,145.9872,Regional TAS
Shorewell Park,TAS,-41.0699,145.8769,West and North West
Brooklyn,TAS,-41.0722,145.9073,Regional TAS
Burnie,TAS,-41.0558,145.9037,
Montello,TAS,-41.0576,145.8963,West and North West
Camdale,TAS,-41.0422,145.8466,
Round Hill,TAS,-41.1723,145.9872,Regional TAS
Emu Heights,TAS,-41.076,145.9204,Regional TAS
South Burnie,TAS,-41.0598,145.9085,
Park Grove,TAS,-41.0548,145.882,West and North West
Havenview,TAS,-41.0839,145.9118,West and North West
Downlands,TAS,-41.0827,145.8902,West and North West
Upper Burnie,TAS,-41.0714,145.8996,West and North West
Cooee,TAS,-41.0448,145.8731,
Ocean Vista,TAS,-41.0413,145.8612,
Acton,TAS,-42.8793,147.4846,Regional TAS
Wivenhoe,TAS,-41.0744,145.9311,
Hillcrest,TAS,-41.0632,145.8944,Regional TAS
Moorleah,TAS,-40.9846,145.6213,West and North West
Table Cape,TAS,-40.952,145.7076,
Sisters Creek,TAS,-40.9617,145.569,West and North West
Doctors Rocks,TAS,-41.0184,145.7792,
Yolla,TAS,-41.1362,145.7088,West and North West
Henrietta,TAS,-41.1803,145.6649,West and North West
Calder,TAS,-41.0845,145.6221,West and North West
Wynyard,TAS,-40.9897,145.7262,
Flowerdale,TAS,-40.9643,145.6578,Regional TAS
Seabrook,TAS,-41.0666,145.6367,Melbourne - West
West Takone,TAS,-41.1847,145.5273,West and North West
Oldina,TAS,-41.0833,145.6833,West and North West
Takone,TAS,-41.1737,145.6318,West and North West
Lapoinya,TAS,-41.0011,145.5753,West and North West
Preolenna,TAS,-41.0868,145.5515,West and North West
Mount Hicks,TAS,-41.0767,145.7242,West and North West
Myalla,TAS,-40.9812,145.576,Regional TAS
Elliott,TAS,-41.1001,145.7828,Regional TAS
Milabena,TAS,-41.0333,145.5156,West and North West
Meunna,TAS,-41.1021,145.4883,West and North West
Oonah,TAS,-41.2373,145.6219,West and North West
Cairns Bay,TAS,-43.1859,146.9587,
Police Point,TAS,-43.2523,147.0387,
Castle Forbes Bay,TAS,-43.1323,146.9763,
Geeveston,TAS,-43.1634,146.9255,South East
Surges Bay,TAS,-43.2188,146.9926,
Surveyors Bay,TAS,-43.1918,146.9825,
Port Huon,TAS,-43.1564,146.9638,
Brooks Bay,TAS,-43.2336,147.0219,
Woolnorth,TAS,-40.7649,144.7724,
Lileah,TAS,-40.9631,145.156,West and North West
Alcomie,TAS,-40.9303,145.1896,West and North West
Montagu,TAS,-40.7739,144.9605,
West Montagu,TAS,-40.79,144.8909,
Roger River,TAS,-41.0042,145.0613,West and North West
Mella,TAS,-40.8393,145.0685,
Smithton,TAS,-40.8459,145.125,
Trowutta,TAS,-41.0332,145.0834,West and North West
Redpa,TAS,-40.9198,144.7692,West and North West
South Forest,TAS,-40.8946,145.2759,West and North West
Scotchtown,TAS,-40.8951,145.122,West and North West
Arthur River,TAS,-40.893,145.0204,Regional TAS
Couta Rocks,TAS,-40.893,145.0204,
Mengha,TAS,-40.8972,145.2387,West and North West
Forest,TAS,-40.8582,145.2432,
Scopus,TAS,-40.8186,145.0,
Hunter Island,TAS,-40.893,145.0204,Regional TAS
Broadmeadows,TAS,-40.893,145.0204,Newcastle and Lake Macquarie
Nabageena,TAS,-40.9907,145.1252,West and North West
Robbins Island,TAS,-40.893,145.0204,Regional TAS
Irishtown,TAS,-40.9108,145.1517,Regional TAS
Edith Creek,TAS,-40.9653,145.0981,West and North West
Marrawah,TAS,-40.9128,144.705,
Christmas Hills,TAS,-40.901,145.0165,Regional TAS
Three Hummock Island,TAS,-40.4361,144.9065,Regional TAS
Nelson Bay,TAS,-40.893,145.0204,Regional TAS
Brittons Swamp,TAS,-40.9319,144.9694,West and North West
Temma,TAS,-41.2285,144.6961,
Togari,TAS,-40.9258,144.8635,
Stanley,TAS,-40.7606,145.2955,Regional TAS
North Hobart,TAS,-42.8741,147.316,Hobart
Rose Bay,TAS,-42.839,147.3541,Regional TAS
Lindisfarne,TAS,-42.8484,147.3619,
Flagstaff Gully,TAS,-42.839,147.3541,Regional TAS
Geilston Bay,TAS,-42.8296,147.3463,
Risdon Vale,TAS,-42.8124,147.3565,Hobart
Bellerive,TAS,-42.8755,147.3703,
Howrah,TAS,-42.8873,147.4055,
Tranmere,TAS,-42.9218,147.417,Regional TAS
Mornington,TAS,-42.8627,147.3982,Regional TAS
Rosny,TAS,-42.8707,147.357,
Rosny Park,TAS,-42.8661,147.3677,
Warrane,TAS,-42.8555,147.383,Hobart
Montagu Bay,TAS,-42.8648,147.3575,
Oakdowns,TAS,-42.9018,147.4559,Hobart
Rokeby,TAS,-42.8987,147.4492,Regional TAS
Clarendon Vale,TAS,-42.8899,147.4437,Hobart
Sandford,TAS,-42.9333,147.5,Mackay - Isaac - Whitsunday
Clifton Beach,TAS,-42.9853,147.5211,Regional TAS
Lauderdale,TAS,-42.9136,147.4875,
South Arm,TAS,-43.0261,147.422,Regional TAS
Opossum Bay,TAS,-42.9954,147.4038,
Cremorne,TAS,-42.9578,147.5315,Regional TAS
Richmond,TAS,-42.7355,147.4383,Regional TAS
Dulcot,TAS,-42.7883,147.4014,Hobart
Campania,TAS,-42.6648,147.4232,
Acton Park,TAS,-42.8793,147.4846,Regional TAS
Seven Mile Beach,TAS,-42.8586,147.5053,
Roches Beach,TAS,-42.8902,147.4953,
Cambridge,TAS,-42.8333,147.45,Regional TAS
Mount Rumney,TAS,-42.8606,147.4476,Hobart
Claremont,TAS,-42.7833,147.25,Regional TAS
Chigwell,TAS,-42.8091,147.2448,Hobart
Austins Ferry,TAS,-42.7667,147.25,
Berriedale,TAS,-42.8167,147.25,
Glenlusk,TAS,-42.8167,147.2,
Collinsvale,TAS,-42.8417,147.1961,
Neika,TAS,-42.95,147.2333,Hobart
Coningham,TAS,-43.0767,147.2756,
Howden,TAS,-43.0254,147.2937,
Tinderbox,TAS,-43.0362,147.3203,
Snug,TAS,-43.0667,147.2547,
Electrona,TAS,-43.0577,147.2607,
Lower Snug,TAS,-43.076,147.2624,
Piersons Point,TAS,-43.017,147.2633,Regional TAS
Fern Tree,TAS,-42.921,147.2633,Hobart
Wellington Park,TAS,-43.017,147.2633,
Leslie Vale,TAS,-42.9743,147.2295,Hobart
Margate,TAS,-43.0281,147.2626,Regional TAS
Barretta,TAS,-43.0457,147.2648,
Nierinna,TAS,-43.0348,147.2134,Regional TAS
Ridgeway,TAS,-42.928,147.289,Hobart
Glaziers Bay,TAS,-43.1384,147.0211,
Strathblane,TAS,-43.3341,146.9705,
Crabtree,TAS,-42.9329,147.0489,South East
Southport Lagoon,TAS,-43.483,146.9278,
Woodstock,TAS,-43.0736,147.0376,Regional TAS
Mountain River,TAS,-42.9489,147.1334,
Ranelagh,TAS,-43.0098,147.0376,
Catamaran,TAS,-43.5583,146.8911,Regional TAS
Recherche,TAS,-43.5615,146.8989,
Glen Huon,TAS,-43.0333,146.9667,South East
Raminea,TAS,-43.3228,146.9643,
Lower Longley,TAS,-42.9791,147.1444,
Huonville,TAS,-43.0312,147.0481,
Lucaston,TAS,-42.9833,147.05,South East
Lower Wattle Grove,TAS,-43.1909,147.0013,
Lonnavale,TAS,-43.1909,147.0013,South East
Cradoc,TAS,-43.0991,147.0285,
Ida Bay,TAS,-43.1909,147.0013,
Hastings,TAS,-43.4089,146.9195,Regional TAS
Lune River,TAS,-43.4295,146.9009,
Grove,TAS,-42.9833,147.1,
Petcheys Bay,TAS,-43.1913,147.014,
Waterloo,TAS,-43.1909,147.0013,Regional TAS
Wattle Grove,TAS,-43.1673,146.9986,Regional TAS
Judbury,TAS,-42.9924,146.9326,South East
Lymington,TAS,-43.1984,147.0727,
Glendevie,TAS,-43.2392,146.9953,South East
Southport,TAS,-43.483,146.9278,Regional TAS
Strathgordon,TAS,-42.7665,146.0521,South East
Fingal,TAS,-41.6396,147.9695,Regional TAS
Upper Esk,TAS,-41.4308,147.7256,Launceston and North East
Mathinna,TAS,-41.4751,147.89,Launceston and North East
Mangana,TAS,-41.6081,147.8854,Launceston and North East
Tunnel,TAS,-41.1952,147.193,Launceston and North East
Lebrina,TAS,-41.179,147.2283,Launceston and North East
Retreat,TAS,-41.1505,147.173,Regional TAS
Pipers Brook,TAS,-41.0831,147.1743,
Golconda,TAS,-41.167,147.3094,Launceston and North East
Bellingham,TAS,-41.0164,147.1688,
Wyena,TAS,-41.176,147.2668,Launceston and North East
Patersonia,TAS,-41.3403,147.303,Launceston and North East
Nunamara,TAS,-41.3896,147.3067,Launceston and North East
Tayene,TAS,-41.3457,147.4494,Launceston and North East
Myrtle Bank,TAS,-41.2941,147.3584,Latrobe - Gippsland
Targa,TAS,-41.3138,147.367,Launceston and North East
Warrentinna,TAS,-41.1004,147.7559,Launceston and North East
Branxholm,TAS,-41.1662,147.7431,Launceston and North East
Bridport,TAS,-41.0005,147.3918,
Waterhouse,TAS,-40.9275,147.6533,
Tomahawk,TAS,-40.867,147.756,
Trenah,TAS,-41.3106,147.69,Launceston and North East
Ringarooma,TAS,-41.2418,147.7376,Launceston and North East
Talawa,TAS,-41.2832,147.7257,Launceston and North East
Alberton,TAS,-41.3078,147.7957,Regional TAS
Legerwood,TAS,-41.213,147.6994,Launceston and North East
Winnaleah,TAS,-41.0975,147.8238,Launceston and North East
Banca,TAS,-41.0975,147.8238,Launceston and North East
North Lilydale,TAS,-41.2257,147.2404,Launceston and North East
Underwood,TAS,-41.288,147.2136,Regional TAS
Lilydale,TAS,-41.2503,147.2176,Regional TAS
Ranga,TAS,-40.1522,148.0673,Launceston and North East
Palana,TAS,-39.7667,147.8833,
Leeka,TAS,-39.9005,147.7989,
Lughrata,TAS,-39.9741,147.9297,
Emita,TAS,-40.0008,147.9165,
Memana,TAS,-39.9789,148.0914,
Loccota,TAS,-40.2181,148.0423,
Lackrana,TAS,-40.107,148.1653,
Blue Rocks,TAS,-40.0571,147.9555,
Wingaroo,TAS,-40.0246,147.9952,
Killiecrankie,TAS,-39.8391,147.834,
Strzelecki,TAS,-40.0246,147.9952,Regional TAS
Whitemark,TAS,-40.0913,148.018,
Lady Barron,TAS,-40.21,148.24,
Cape Barren Island,TAS,-40.3734,148.027,
Long Reach,TAS,-41.1052,146.8345,
George Town,TAS,-41.1056,146.8261,
Low Head,TAS,-41.08,146.8075,
Bell Bay,TAS,-41.13,146.87,
Karoola,TAS,-41.2443,147.1534,Launceston and North East
Lower Turners Marsh,TAS,-41.2085,147.1126,Launceston and North East
Lalla,TAS,-41.2565,147.1783,Launceston and North East
Bangor,TAS,-41.2184,147.1411,
Turners Marsh,TAS,-41.2666,147.1311,Launceston and North East
Orielton,TAS,-42.7333,147.5333,
Wattle Hill,TAS,-42.7667,147.65,Regional TAS
Sorell,TAS,-42.7816,147.5627,
Pawleena,TAS,-42.7333,147.6,
Nugent,TAS,-42.7172,147.7522,
Ross,TAS,-42.0308,147.4927,Regional TAS
Tooms Lake,TAS,-42.0308,147.4927,
Campbell Town,TAS,-41.9256,147.4939,Launceston and North East
Lake Leake,TAS,-42.0136,147.7954,
Rossarden,TAS,-41.667,147.745,Launceston and North East
Royal George,TAS,-41.8307,147.8968,
Storys Creek,TAS,-41.7614,147.7876,Regional TAS
Avoca,TAS,-41.7864,147.7209,Regional TAS
Cornelian Bay,TAS,-42.8509,147.3203,Regional TAS
New Town,TAS,-42.8576,147.3087,Regional TAS
Lenah Valley,TAS,-42.8715,147.2751,Hobart
Moonah,TAS,-42.8462,147.3023,Hobart
Derwent Park,TAS,-42.8351,147.2949,
Lutana,TAS,-42.8347,147.3115,
West Moonah,TAS,-42.85,147.2818,Hobart
Glenorchy,TAS,-42.8334,147.2759,Regional TAS
Goodwood,TAS,-42.8282,147.293,Regional TAS
Montrose,TAS,-42.829,147.2473,Regional TAS
Elwick,TAS,-42.8265,147.2742,Regional TAS
Dowsing Point,TAS,-42.8208,147.3022,
Rosetta,TAS,-42.821,147.2526,
Queens Domain,TAS,-42.8668,147.3295,
Bathurst Street Po,TAS,-42.8738,147.3186,Regional TAS
Mount Stuart,TAS,-42.8716,147.3016,Darling Downs - Maranoa
Glebe,TAS,-42.8747,147.3281,Regional TAS
Hobart,TAS,-42.8794,147.3294,
West Hobart,TAS,-42.8766,147.3069,Hobart
Battery Point,TAS,-42.8899,147.3332,
South Hobart,TAS,-42.8946,147.3092,Hobart
University Of Tasmania,TAS,-42.9,147.3201,Regional TAS
Sandy Bay,TAS,-42.8945,147.3244,
Lower Sandy Bay,TAS,-42.9,147.3201,Regional TAS
Dynnyrne,TAS,-42.9054,147.3158,Hobart
Kingston Beach,TAS,-42.9802,147.3194,
Albion Heights,TAS,-42.9783,147.3115,Regional TAS
Kingston,TAS,-42.9764,147.3035,New England and North West
Tasman Island,TAS,-42.8794,147.3294,Regional TAS
Franklin,TAS,-43.0888,147.0091,Regional TAS
Dover,TAS,-43.3142,147.0149,
Oyster Cove,TAS,-43.1052,147.2436,Regional TAS
Gordon,TAS,-43.262,147.2395,Regional TAS
Kaoota,TAS,-43.0322,147.1614,
Lunawanna,TAS,-43.3666,147.2432,
Dennes Point,TAS,-43.0754,147.3476,
Alonnah,TAS,-43.3158,147.2432,
Allens Rivulet,TAS,-43.0151,147.2014,
Longley,TAS,-42.9708,147.1947,Hobart
Adventure Bay,TAS,-43.3602,147.3214,
Barnes Bay,TAS,-43.1216,147.368,
Sandfly,TAS,-42.9833,147.1962,
North Bruny,TAS,-43.1183,147.3542,
Upper Woodstock,TAS,-43.1699,147.2597,South East
Great Bay,TAS,-43.2298,147.3821,
Apollo Bay,TAS,-43.1699,147.2597,Regional TAS
South Bruny,TAS,-43.4386,147.2462,
Simpsons Bay,TAS,-43.278,147.2997,
Pelverata,TAS,-43.0462,147.1127,
Killora,TAS,-43.1699,147.2597,Regional TAS
Flowerpot,TAS,-43.2034,147.2496,
Middleton,TAS,-43.2316,147.2529,Regional TAS
Upper Castra,TAS,-41.3444,146.1276,West and North West
Castra,TAS,-41.3444,146.1276,West and North West
Leith,TAS,-41.1576,146.2589,
West Ulverstone,TAS,-41.1474,146.1267,
Nietta,TAS,-41.3811,146.0634,West and North West
Gunns Plains,TAS,-41.2914,145.9999,West and North West
Loongana,TAS,-41.4095,145.9623,West and North West
South Nietta,TAS,-41.4183,146.0736,West and North West
South Preston,TAS,-41.3384,146.0474,West and North West
Abbotsham,TAS,-41.2265,146.1732,West and North West
Gawler,TAS,-41.1938,146.1569,Regional TAS
Ulverstone,TAS,-41.1603,146.1824,
North Motton,TAS,-41.2193,146.1019,
Preston,TAS,-41.3384,146.0474,Sydney - South West
Sprent,TAS,-41.2766,146.1591,West and North West
Turners Beach,TAS,-41.1606,146.2319,
Spalford,TAS,-41.2381,146.1856,West and North West
Upper Natone,TAS,-41.2444,145.8987,West and North West
Ridgley,TAS,-41.148,145.833,West and North West
East Cam,TAS,-41.0594,145.8514,
Detention,TAS,-40.882,145.451,
Mooreville,TAS,-41.1053,145.8617,West and North West
