suburb,state,latitude,longitude
Parklands,Christchurch City,-43.47441743541203,172.69408693314142
Northburn,Central Otago District,-45.009446326053805,169.31616588829348
Ross,Westland District,-42.932049582211874,170.82247781637568
Nukuhau,Taupo District,-38.66508746997086,176.04001957650485
Mahau Sound,Marlborough District,-41.23410461285048,173.90598680899578
Mangatāwhiri,"Auckland, Waikato District",-37.2154499014388,175.10439182240566
Breaker Bay,Wellington City,-41.334908459159806,174.82646931822202
Kaingaroa,Taupo District,-38.67330215907036,176.4562823594454
Glendowie,Auckland,-36.86040011969839,174.87271471651445
Houghton Bay,Wellington City,-41.33877483419397,174.78611515175015
Matapouri,Whangarei District,-35.57877118584395,174.47127176604462
Takapu Valley,Wellington City,-41.16812241014442,174.86696538022352
Beach Haven,Auckland,-36.79817103789176,174.69138974759832
Tarawera,"Hastings District, Wairoa District",-38.98696497118033,176.6824731103934
Curious Cove,Marlborough District,-41.24890335337024,174.11780484109454
Camberley,Hastings District,-39.62959780680323,176.81837320454156
Paraparaumu Beach,Kapiti Coast District,-40.8878612279229,174.9933126785276
Roslyn Bush,Southland District,-46.35621805759057,168.44671444944711
Utuhina,Rotorua District,-38.1420447938228,176.23335992398717
Havelock,Marlborough District,-41.31476553462214,173.76420228551876
The Brook,Nelson City,-41.299837888920266,173.2940399652359
Moana,Nelson City,-41.279457041288154,173.2544798107535
Mangatuna,Gisborne District,-38.26747391014475,178.23805490699758
Herbertville,"Central Hawke's Bay District, Tararua District",-40.450941567355784,176.48940174547445
Mount Grand,Dunedin City,-45.87752040035497,170.44585922168233
Redan,Southland District,-46.38171771163605,168.9783646641168
Dingle Burn,Queenstown-Lakes District,-44.42488957722451,169.44682191837435
Karioitahi,Auckland,-37.249613651840015,174.67820911966695
Ponui Island / Chamberlins Island,Auckland,-36.86643558711677,175.1860908162069
Wheki Valley,Whangarei District,-35.80786389536884,174.13481991169365
Avenues,Whangarei District,-35.72515338909229,174.31319248886905
Oueroa,Central Hawke's Bay District,-40.09377762265555,176.66350208211202
Methven,Ashburton District,-43.629599296474055,171.6186277884243
Tākaka,Tasman District,-40.88241396551053,172.7843646121165
Martinborough,South Wairarapa District,-41.21236558352438,175.47845168351864
Hillpark,Auckland,-37.01399193658763,174.8992438737778
Tokaanu,Taupo District,-38.9724355140237,175.75671863780346
Motueka Valley,Tasman District,-41.19235030374555,172.83791098595165
Orepuki,Southland District,-46.2822174160815,167.78221414152216
Blairlogie,Masterton District,-40.967590490359676,175.96391272448219
Tītahi Bay,Porirua City,-41.10509410662814,174.8417423044978
Tōtara Park,Auckland,-36.99598845752557,174.9288783993795
Hastings,Hastings District,-39.64000691262587,176.84529061042875
Pikowai,"Western Bay of Plenty District, Whakatane District",-37.92757607093221,176.61867931328842
Heddon Bush,Southland District,-46.07793868985632,168.15134184185828
Purangi,Thames-Coromandel District,-36.8831512858584,175.74098184624438
Tokanui,Southland District,-46.569547548304136,168.9259437001088
Snake Point,Marlborough District,-41.18375587693128,174.18929353993548
Mangaweka,"Manawatu District, Rangitikei District",-39.80494722304459,175.85497640847197
Belfield,Timaru District,-44.09175533406643,171.31587109475643
Marybank,Nelson City,-41.23050556397768,173.32579553056303
Kirkliston,Waimate District,-44.53931483971415,170.41029402477224
Half Moon Bay,Kaikoura District,-42.25115797809742,173.81360066542655
Richmond,Invercargill City,-46.40750536569711,168.36694591036894
Grey Lynn,Auckland,-36.861568623199375,174.73955514255536
Te Waewae,Southland District,-46.196306620655704,167.68194882605707
Ōtaua,Far North District,-35.53717476289474,173.7055593352042
Earnscleugh,Central Otago District,-45.23148220464462,169.32989612469004
Awahuri,Manawatu District,-40.268759527608005,175.50789172384
Merrivale,Southland District,-46.088534599313824,167.8463668552912
Hahei,Thames-Coromandel District,-36.8496922332837,175.78803726405565
Conical Hill,Clutha District,-46.04832745148266,169.23551318553987
Caroline,Southland District,-45.85219507260415,168.42269677962798
Fairfield,Dunedin City,-45.905797009326484,170.39205187836384
Frankton,Queenstown-Lakes District,-45.01738367746763,168.74172191132058
Springston,Selwyn District,-43.672306019587694,172.4016551781619
Kuratau,Taupo District,-38.89886524337083,175.6752054161252
Brooklands,Christchurch City,-43.40437252940095,172.6982289433444
Te Rāpaki-o-Te Rakiwhakaputa,Christchurch City,-43.606026155796364,172.66646510345942
Rongotai,Wellington City,-41.326586087334405,174.80656404807294
Otago Harbour,Dunedin City,-45.82880225251475,170.62789335263884
Queens Park,Invercargill City,-46.40172680510843,168.35616554412726
Current Basin,Marlborough District,-40.93924707518826,173.81349214198465
Ohauiti,"Tauranga City, Western Bay of Plenty District",-37.79194526554744,176.18326032310438
Waimairi Beach,Christchurch City,-43.47361673793847,172.71471696536292
Waikari,Hurunui District,-42.944955015668775,172.6961761955108
Carterton,Carterton District,-41.031361791047246,175.51437220656993
Birdlings Flat,Christchurch City,-43.82529339513588,172.57018452712222
Royal Oak,Auckland,-36.91065336980718,174.77232995681555
Ohakuri,Taupo District,-38.482918496016715,176.10174879002608
Pipitea,Wellington City,-41.27361243597017,174.7842813684763
Hobsonville,Auckland,-36.79804565617381,174.65288522146545
Mosgiel,Dunedin City,-45.867330840110164,170.3470543613206
Maraetai Bay,Marlborough District,-41.25829472181809,174.13335188258552
Lake Hayes,Queenstown-Lakes District,-44.985750865279435,168.80266538209418
Kohimarama,Auckland,-36.857259861293066,174.84097833489338
Taoroa Junction,Rangitikei District,-39.71711066200391,175.99560695679588
Brunswick,Whanganui District,-39.788599976229754,175.04960855385
Karamu,"Waikato District, Waipa District",-37.87006273748454,175.11705778752696
Morven,Waimate District,-44.8431221675418,171.1130850753446
Ōpaheke,Auckland,-37.08851177171345,174.97463467436003
West End,Timaru District,-44.39609220877608,171.23018300035977
Putāruru,South Waikato District,-38.04846646604601,175.75804130782817
Woodside,Dunedin City,-45.86763535739154,170.15402596480425
Hillcrest,"Hamilton City, Waikato District",-37.78802769412933,175.32498301125037
Addington,Christchurch City,-43.54352394645988,172.61167831620784
Waikawa,Marlborough District,-41.28459282278228,174.04465076897557
Naike,Waikato District,-37.50534804552606,174.95899716924615
Queen Charlotte Sound / Tōtaranui,Marlborough District,-41.14824638218448,174.2389465052583
Ranana,Whanganui District,-39.54753295227006,175.12641070295987
Tāwharanui Peninsula,Auckland,-36.368068841613265,174.77883661202227
Maraetai,Auckland,-36.88771961221324,175.03802665612514
Kiore,Stratford District,-39.229035100194636,174.5186613703487
Best Island,Tasman District,-41.29328784621076,173.15467624105798
Saint Johns Hill,Whanganui District,-39.916210675299354,175.0361139190767
Tūranganui-a-Kiwa / Poverty Bay,Area outside Territorial Authority,-38.715512551009375,177.9951699861742
Clifton,Invercargill City,-46.45358048746333,168.36864219982087
Dalefield,Carterton District,-41.03348642378779,175.44837956233278
Highcliff,Dunedin City,-45.88844306551495,170.58970903974785
Hawai,Ōpōtiki District,-37.96539391269341,177.6049614561216
Kūaotunu West,Thames-Coromandel District,-36.73731761113709,175.69860615553785
Lawyers Head,Dunedin City,-45.90643385129602,170.52493733098433
Turua,Hauraki District,-37.25438849956077,175.56229445745424
Crookston,Clutha District,-45.84083685973801,169.37064883543175
Rai Valley,Marlborough District,-41.2090523675625,173.6258184508408
Feilding,Manawatu District,-40.20696009085151,175.5594748381719
Glenure,Southland District,-45.88349600782112,168.51920969491903
Cape Reinga,Far North District,-34.48568973323847,172.770637992874
Wendon,"Gore District, Southland District",-45.84400279687421,168.86242112217948
Mairangi Bay,Auckland,-36.74104802149793,174.74754613387128
Hannahs Bay,Rotorua District,-38.11852046911957,176.30953450769698
Ōtāhuhu,Auckland,-36.94383714057968,174.84538839709643
Twizel,Mackenzie District,-44.2575907400927,170.07377529754478
Blackmans,Central Otago District,-45.25238415595535,169.31457730882343
Kelvin Heights,Queenstown-Lakes District,-45.04182382938289,168.71254263209278
Richmond Hill,Christchurch City,-43.57569666659886,172.75040667525707
Chatswood,Auckland,-36.818398781290966,174.70984169575405
Wrights Bush,Southland District,-46.30034487104913,168.1990271473461
Weka Pass,Hurunui District,-43.00900810703792,172.68095908393997
Paewhenua Island,Far North District,-35.005739547453416,173.54940158067996
Ocean Grove,Dunedin City,-45.89904087257827,170.56147275562515
Kutarere,Ōpōtiki District,-38.048318595380024,177.13834143299928
Matawhero,Gisborne District,-38.674694105408925,177.94606622119736
Awarua Plains,Invercargill City,-46.539414799417244,168.4408194825081
Motunau,Hurunui District,-42.97361041580163,173.10288650559906
Tuatapere,Southland District,-46.123885413261895,167.67864694232307
Sydenham,Christchurch City,-43.548846321517104,172.63890572159755
Ngakuru,Rotorua District,-38.30558443034866,176.22000428879818
Fairy Springs,Rotorua District,-38.110594703121116,176.22222684137148
John Creek,Queenstown-Lakes District,-44.566303939595585,169.3757249489146
Kaeo,Far North District,-35.10796423266326,173.75155056922338
Christchurch Central,Christchurch City,-43.53033942437859,172.63239710255414
Pakowhai,Hastings District,-39.57760117475845,176.86276270105347
Centre Bush,Southland District,-46.03684520595658,168.3330010128653
Denniston,Buller District,-41.76291165475078,171.84628891605743
Panmure,Auckland,-36.89744212387734,174.85956724262277
Tolaga Bay,Gisborne District,-38.39549350160466,178.24741964191762
Kairua,Tauranga City,-37.706573524966146,176.25299627722944
Pipiwai,"Far North District, Whangarei District",-35.619352937473344,174.00190161203352
Kennedys Bush,"Christchurch City, Selwyn District",-43.60799327617788,172.59811709160647
Mills Bay,Marlborough District,-41.18331626224583,173.99029644525177
Waharoa,Matamata-Piako District,-37.744352244067066,175.75506797753803
Pinehaven,Upper Hutt City,-41.162544769416506,175.01369241880238
Motunui,New Plymouth District,-39.00259788993887,174.2985131870485
Ngauranga,Wellington City,-41.240803886369115,174.81296486356996
Waipori,Clutha District,-45.82516172312701,169.84124836769715
Buckland,"Auckland, Waikato District",-37.23846125763407,174.92869196975002
Amberley,Hurunui District,-43.153706481091895,172.74018225886428
Okuku Range,Waimakariri District,-43.09434288463661,172.3934013090644
Larnachs Castle,Dunedin City,-45.86542473810318,170.6258775487905
Rutherglen,Grey District,-42.52901154528865,171.16970245348776
Onekawa,Napier City,-39.50765627525035,176.88793601014854
Waimā,Far North District,-35.50017858165906,173.59739580196455
Alma,Waitaki District,-45.117097561922044,170.88904369030982
Waiwhare,Hastings District,-39.4372803706407,176.46630320731643
Hampden,Waitaki District,-45.33644485578857,170.7569846980926
Tisbury,Invercargill City,-46.441117514425514,168.3998352834754
St Patricks,Southland District,-45.8199128418974,168.51407261587744
Flat Point,Carterton District,-41.22969846905958,175.93442665165168
Mount Nicholas,Queenstown-Lakes District,-45.10420293223467,168.34864257750394
Ocean Beach,Invercargill City,-46.58883656690765,168.29666735751786
Ostend,Auckland,-36.790763242855355,175.05192202451846
Midhirst,Stratford District,-39.27795440545577,174.25457604268806
Normanby,Timaru District,-44.45222804058662,171.233268393312
Waikiwi,Invercargill City,-46.374301043153196,168.3485408883258
Devonport,Auckland,-36.82415636917314,174.79865368489433
Kai Iwi,Whanganui District,-39.828738445797526,174.92886480383484
Waipoua Forest,Far North District,-35.62437575677954,173.50277250840335
Matatā,Whakatane District,-37.91312132351468,176.73959522534693
Te Awa,Napier City,-39.51836554726091,176.91519663129537
Summer Hill,Clutha District,-46.30573929703081,169.86760632777919
Tauwharepārae,Gisborne District,-38.26221343702114,178.07233658801232
Kuku,Horowhenua District,-40.678068051144535,175.22192117192827
Tirohanga,Ōpōtiki District,-38.0213987049871,177.35121818505098
Hītaua Bay,Marlborough District,-41.26448546518776,174.15721613381731
Harbour View,Lower Hutt City,-41.20172718180648,174.8989446866875
Fairlie,Mackenzie District,-43.89360252147875,170.9367197192141
Pukemaori,Southland District,-46.083453137253585,167.80410613591147
Haldane,Southland District,-46.64509276336212,168.97758451883814
Port Levy,Christchurch City,-43.66067471564391,172.8153763439328
Port Charles,Thames-Coromandel District,-36.5386543305553,175.4688242635183
Kapuka,Southland District,-46.461343080864516,168.62092149349658
Little Akaloa,Christchurch City,-43.68492745433206,173.00147510553316
Glenavy,Waimate District,-44.90174367449944,171.05166178372542
Waikawa Bay,Marlborough District,-41.258427038497885,174.04944429528194
Dairy Flat,Auckland,-36.668935452350055,174.64255687644243
Lake Tekapo,Mackenzie District,-44.01046845675881,170.4719434369583
Holdens Bay,Rotorua District,-38.12052309569825,176.30381843466463
Washdyke Flat,Timaru District,-44.356006520796136,171.21579989311235
Aidanfield,Christchurch City,-43.56434027883159,172.56806021965906
Ngararatunua,Whangarei District,-35.6679372816731,174.26651590751612
Rānui,Porirua City,-41.14890327605615,174.85280044658575
Korito,New Plymouth District,-39.177367830553536,174.09075381446877
Mōrere,Wairoa District,-38.9539082684207,177.79501030748855
Mangaokewa,Waitomo District,-38.449328269052195,175.32665555494543
Glenside,Wellington City,-41.1972747515266,174.81973918286184
Ngākuta Bay,Marlborough District,-41.28155421642246,173.96430560823563
Hornby South,"Christchurch City, Selwyn District",-43.55933566648587,172.5148286976799
Kiwitea,Manawatu District,-40.10549987884032,175.73676386368348
Cornwallis,Auckland,-36.990307514365355,174.59989347812495
Frankton,"Hamilton City, Waipa District",-37.79665538717837,175.25994797001596
Opito Bay,Thames-Coromandel District,-36.724861984341366,175.78924255687403
Dromore,Ashburton District,-43.852648942743734,171.86170906043156
Tongariro National Park,"Ruapehu District, Taupo District",-39.21145431049778,175.58383117509985
Mount Allan,Dunedin City,-45.756274170840726,170.39901135179443
Western Heights,Rotorua District,-38.12026876127163,176.20459757362732
Wai-iti,Tasman District,-41.40969398090409,172.96808629309587
Thorndon,Wellington City,-41.27246552909988,174.77421913821692
Amodeo Bay,Thames-Coromandel District,-36.69240450055581,175.46632685265013
Welcome Bay,"Tauranga City, Western Bay of Plenty District",-37.742167020227065,176.2010731556687
Kawau Island,Auckland,-36.42358440069126,174.85088055289447
Ermedale,Southland District,-46.264043761299945,167.98626040132575
Farm Cove,Auckland,-36.89494010170188,174.88860535140458
Kairakau,Central Hawke's Bay District,-39.94571485636859,176.9053631257746
Otaihanga,Kapiti Coast District,-40.887989692157724,175.0298596385432
Whareora,Whangarei District,-35.696828573324005,174.41440711970563
Tikokino,"Central Hawke's Bay District, Hastings District",-39.779627081248016,176.39225540536358
Warrington,Dunedin City,-45.706820144240595,170.59104349384543
Lake Alice,Rangitikei District,-40.12471088528507,175.31752307130776
Gisborne,Gisborne District,-38.66372048017245,178.02006794660537
Karangahake,Hauraki District,-37.3963599193229,175.71315277218707
Heyward Point,Dunedin City,-45.771487237039494,170.67223926392984
Mount Buster,"Central Otago District, Waitaki District",-44.8437515429162,170.18055471402687
Ocean Beach,South Wairarapa District,-41.362218566436816,175.09706144135004
Okaramio,Marlborough District,-41.39927827567166,173.765961818598
Narrow Neck,Auckland,-36.81542230278955,174.79934421569538
Hampstead,Ashburton District,-43.91189436772893,171.75592276375312
Paeroa,Hauraki District,-37.3968254087333,175.6728057942111
Waitane,Gore District,-46.15436597371974,168.74374462904936
Heathcote Valley,Christchurch City,-43.58183761422555,172.69990022163003
Motumaoho,Matamata-Piako District,-37.70038623738209,175.47898650066898
Ikamatua,Buller District,-42.275456769173175,171.72992933399806
Ōwhiro Bay,Wellington City,-41.337197313521045,174.73816222235425
Omori,Taupo District,-38.90903624931303,175.747644946539
Waikanae,Kapiti Coast District,-40.87143318880046,175.0663521118073
Glen Afton,Waikato District,-37.601074024004035,175.03785747596268
Maungakōtukutuku,Kapiti Coast District,-40.93764667438364,175.04518758016818
Waimea,Southland District,-45.860837736338695,168.69977474412835
Pakiri,Auckland,-36.269024695981194,174.7353988679115
Waikuku,Waimakariri District,-43.29323419464097,172.67238580678375
Orongo Bay,Far North District,-35.285695937777696,174.14081619129706
Urupukapuka Island,Far North District,-35.21499444048681,174.23183435649563
Tauriko,Tauranga City,-37.735525646176725,176.09860998669535
Manaia,Thames-Coromandel District,-36.85517358933101,175.49564251240236
Bishopdale,Christchurch City,-43.48805908649304,172.58571281745606
Pomahaka,Clutha District,-46.014357361456916,169.26973971915058
Wānaka,Queenstown-Lakes District,-44.72782179806727,169.1415091322993
Waiareka Junction,Waitaki District,-45.09337969072961,170.93610480238712
Hot Water Beach,Thames-Coromandel District,-36.884684747606094,175.81839444466738
Mahoe,Stratford District,-39.37947603194911,174.15955787192357
Maupuia,Wellington City,-41.29707077428601,174.82427472615788
Gisborne Airport,Gisborne District,-38.66411554493377,177.97982464362275
Paparore,Far North District,-34.984264325843995,173.2124382682183
Silverdale,Hamilton City,-37.79133447874342,175.3289189202986
Papakōwhai,Porirua City,-41.11585143535364,174.86336385562848
Whitecliffs,Selwyn District,-43.45121575982179,171.85360161386058
Otaika,Whangarei District,-35.781102218816606,174.2741945642807
Titoki,Whangarei District,-35.72929331074369,174.0428348833712
Terrace End,Palmerston North City,-40.35035387489424,175.63952630334398
Corriedale,Waitaki District,-44.99118274393338,170.81753929599427
Kew,Invercargill City,-46.44133252926741,168.35422852549797
Ruatahuna,Whakatane District,-38.600625943535924,176.9314816249122
Mangorei,New Plymouth District,-39.14868434624278,174.0775097600584
Totara Valley,Timaru District,-44.23978025188641,171.04377288057694
Tussock Creek,Southland District,-46.247288014025884,168.41786009758184
Levels,Timaru District,-44.31204365058848,171.2266693600816
Heidelberg,Invercargill City,-46.42730970551649,168.38306558739384
Erie Bay,Marlborough District,-41.25543418568867,174.2066991186618
Rotoroa Island,Auckland,-36.815262430505776,175.1978918003064
Kononi,Clutha District,-45.972319322848264,169.54063343921965
Ataahua,Christchurch City,-43.73698703786567,172.68958932542844
Tauwhare,Waikato District,-37.78176370041562,175.47658611521004
Wainuiomata,Lower Hutt City,-41.25935621951543,175.00616463278286
Rainbow Point,Taupo District,-38.72120135033002,176.0768464995205
Gabriels Gully,Clutha District,-45.89578774076476,169.70726750712808
Hauraki,Auckland,-36.79955678908181,174.7778800324695
Westwood,Dunedin City,-45.92847012145065,170.37869275839066
Otautau,Southland District,-46.14858135157269,168.00367259642576
Maitland,Gore District,-46.0005354340814,169.0245286515655
Te Tipua,Southland District,-46.206394836149,168.7337304028258
Waterview,Auckland,-36.879466365972846,174.6993643952022
Kinloch,Queenstown-Lakes District,-44.821822097084926,168.2724989161218
Stokes Valley,Lower Hutt City,-41.17801285504499,174.99087470541198
Pehiri,Gisborne District,-38.63072191858781,177.67922967696393
Lorneville,"Invercargill City, Southland District",-46.34927339108801,168.34801944281568
Sherenden,Hastings District,-39.5004036595153,176.6090658481516
Māhina Bay,Lower Hutt City,-41.27199797197384,174.91704469837788
Maryhill,Dunedin City,-45.8891683911548,170.47872820538694
Woodridge,Wellington City,-41.21235325956984,174.8345323943743
Glenduan,Nelson City,-41.19485202968312,173.3596479512082
Oruawharo,Kaipara District,-36.25484467979012,174.41475798744176
Utiku,Rangitikei District,-39.742523445315996,175.82070570997263
Halfmoon Bay / Oban,Southland District,-46.89851814710753,168.1242910691429
Owhai Bay,Marlborough District,-40.85604333705314,173.79347594063452
Roslyn,Palmerston North City,-40.33690294861127,175.6306133084526
Unsworth Heights,Auckland,-36.757412251123384,174.71652638006637
Station Peak,Waimate District,-44.766006208774456,170.58392979541935
Greenlane,Auckland,-36.89491322601917,174.79262520640359
Langs Beach,Whangarei District,-36.05306042353193,174.54490611855599
Ruatoria,Gisborne District,-37.8644010106712,178.3047636523838
Hurleyville,South Taranaki District,-39.6027228333234,174.53010387743996
Mount Eden,Auckland,-36.88360168132917,174.7542374834395
Glenbrook,Auckland,-37.1902971657515,174.74968305119017
Gore,Gore District,-46.10334095601658,168.93316497784932
Waitara,New Plymouth District,-38.999720759365864,174.24414693992705
Gummies Bush,Southland District,-46.28373399150191,168.02799159053941
Mataura,Gore District,-46.19855742377734,168.83913118864834
Lower Moutere,Tasman District,-41.17100268703845,172.98139398653072
South Featherston,South Wairarapa District,-41.140362441841596,175.33515753845128
Westport,Buller District,-41.788649771718404,171.61348471593826
Pukawa Bay,Taupo District,-38.91738094636483,175.7501606535791
Trentham,Upper Hutt City,-41.1420707334939,175.0421943862633
Tuki Tuki,Hastings District,-39.700528631103325,176.93187672267473
Fairton,Ashburton District,-43.86318027975963,171.81628185330572
Spotswood,New Plymouth District,-39.070363911924645,174.0288238553538
Homewood,Marlborough District,-41.09035420962046,173.9560390354028
Monowai,Southland District,-45.808049126693355,167.59326045674246
Patearoa,Central Otago District,-45.2659985576443,170.06993839181087
Netherton,Hauraki District,-37.32918631434047,175.59753313798984
Concord,Dunedin City,-45.9062896084948,170.4572827163521
Tōtara Vale,Auckland,-36.76272718222754,174.7280836918431
Peel Forest,Timaru District,-43.708027995876826,170.88568343538753
Waione,Tararua District,-40.44305896549858,176.23603345392377
Tōtaranui,Marlborough District,-41.093840976890135,174.05666270694456
Sutherlands,Timaru District,-44.28396534772938,171.07600353743376
Woburn,Lower Hutt City,-41.217581973101815,174.9074787707465
Kenepuru Head,Marlborough District,-41.135981646211725,174.12433047149378
The Peaks,Hurunui District,-42.827693461894775,172.56514036280768
Waipukurau,Central Hawke's Bay District,-40.026186998615366,176.56404705567803
Mount Prospect,Southland District,-45.40471801453599,168.00830351472823
Manly,Auckland,-36.63309872218886,174.75864900291367
Gammack,Mackenzie District,-43.71291583178959,170.42004715648653
Tauwharenīkau,South Wairarapa District,-41.119190722288046,175.38265149403205
Murupara,Whakatane District,-38.45318819066414,176.70773045867935
Eskdale,Hastings District,-39.368098073183916,176.83337500783685
Colville,Thames-Coromandel District,-36.630226865601244,175.4720079880709
Hornby,Christchurch City,-43.547856173732086,172.53113329529467
Harewood,Christchurch City,-43.47122856167708,172.56417241278794
Westhaven,Auckland,-36.837741604019826,174.7491794788022
Lake Roxburgh Village,Central Otago District,-45.47450486754747,169.30841769698915
Invercargill Airport,Invercargill City,-46.40893651161476,168.32034496524807
Avondale,Christchurch City,-43.50681851707286,172.69208852453397
Whakarongo,Palmerston North City,-40.33516381010871,175.68422084209908
Kaiwharawhara,Wellington City,-41.257536541606896,174.79144244541348
Matahiwi,Whanganui District,-39.62248826892963,175.18304234836594
Stonefields,Auckland,-36.887335426383295,174.83999335634593
Hawkswood,Hurunui District,-42.69414660903194,173.35851070910962
Greenvale,"Clutha District, Gore District",-45.86512832878601,169.0502025127037
Springfield,Whangarei District,-35.89041805182665,174.34753456973223
Kinloch,Taupo District,-38.65020162310221,175.95891851035046
Cronadun,Buller District,-42.02959756295063,171.79807408715098
Point Wells,Auckland,-36.33151181441482,174.75567554145576
Canvastown,Marlborough District,-41.28589545106122,173.67101343584935
Mandeville,"Gore District, Southland District",-45.977989250988166,168.7735610450569
Pipiroa,Hauraki District,-37.22559104093506,175.4819985850619
East Tāmaki Heights,Auckland,-36.94285563907854,174.92577764083887
Dalefield,Queenstown-Lakes District,-44.96865234826921,168.72558209266725
Spotswood,Hurunui District,-42.75314124161824,173.2666589423605
Pendarves,Ashburton District,-43.905686818438014,171.9757823168842
Tasman,Tasman District,-41.19732373785773,173.04515475402368
Selwyn Heights,Rotorua District,-38.11883981474907,176.21687563693598
Woodhill,Whangarei District,-35.731253836277816,174.3056152325882
Newlands,Wellington City,-41.228606233677155,174.82530923375938
Patumahoe,Auckland,-37.18117151427508,174.8390284147695
Opuawhanga,Whangarei District,-35.51601204067147,174.3459988426528
Wangaloa,Clutha District,-46.27374537105766,169.90736466045638
Millers Flat,Central Otago District,-45.68831435706052,169.48050195471876
Opiki,Horowhenua District,-40.4744440142983,175.43895033734566
Benmore,Southland District,-45.96190239364014,168.38902410437322
Waitetuna,"Waikato District, Waipa District",-37.880474826618,175.04080558173706
Mahurangi East,Auckland,-36.460727047566536,174.74725417338294
Awamoko,Waitaki District,-44.932415465603476,170.89298762723027
Ashley Downs,Clutha District,-46.15628821895236,169.46826858084577
Victoria,Rotorua District,-38.14286980586087,176.24731656036806
Hatuma,Central Hawke's Bay District,-40.068304021508325,176.4248922302818
Upper Riccarton,Christchurch City,-43.53285315681057,172.57727783391425
Cheviot,Hurunui District,-42.803469560245574,173.27908331146753
Mangōnui,Far North District,-35.02113588987446,173.58683154333897
West Harbour,Auckland,-36.81576066845658,174.63200083197955
Te Aro,Wellington City,-41.29338173869134,174.7770758929831
Clarks Junction,Dunedin City,-45.72260503458043,170.05042952301048
Enner Glynn,Nelson City,-41.31359032091136,173.26590442484502
Kaiaho Point,Marlborough District,-41.18785342185446,174.02597181046323
Waimatua,Southland District,-46.44312442006782,168.48274754139993
Runciman,Auckland,-37.13186029875153,174.94210729720655
Tuturumuri,South Wairarapa District,-41.3651306784377,175.52525200504343
Yelverton,Marlborough District,-41.51580088211604,173.92511475308535
Mangamingi,South Taranaki District,-39.419920505362946,174.4499067802037
Kingsland,Auckland,-36.87019698274101,174.74520945676323
Pongaroa,Tararua District,-40.59207539024152,176.21689569370943
Rangiahua Island (Flat Island),Auckland,-36.22170874796562,175.30289774628207
Wither Hills,Marlborough District,-41.55328071598223,173.96386669469103
Ararimu,Auckland,-37.14061463563645,175.05054142175817
Mount Ajax,Grey District,-42.58305111303403,171.96740452291112
Waiheke Island,Auckland,-36.79741214438619,175.11728726679422
Tinopai,Kaipara District,-36.20937605259352,174.20820190227477
Clarkville,Waimakariri District,-43.409868474106325,172.6093015138568
Ngatea,Hauraki District,-37.28550035350483,175.48102220911778
Helensburgh,Dunedin City,-45.84578699666604,170.48546348573166
Wairaki,Southland District,-45.87691722881076,167.72663067594033
Takahiwai,Whangarei District,-35.83994826217437,174.4105135846177
Waiwera South,Clutha District,-46.250401206634535,169.48451540166243
Golflands,Auckland,-36.92160677355898,174.90873687303989
Starvation Hill,Waimakariri District,-43.27377495484372,172.25806672229118
Fuchsia Creek,Waitaki District,-45.094815389191915,170.60327987562144
Akina,Hastings District,-39.654630114428564,176.84746253375582
Brightlands Bay,Marlborough District,-41.062367345623976,173.86927714833908
Makomako,Waikato District,-37.94034838106078,174.91815001946833
Deanwell,"Hamilton City, Waipa District",-37.82603342481798,175.276270382777
Te Rauamoa,Ōtorohanga District,-38.09167900338625,175.05142914263695
Inland Road,Kaikoura District,-42.383768997567635,173.488561953192
Waipapa Bay,Kaikoura District,-42.10367885119658,173.8155353701021
Rototuna North,"Hamilton City, Waikato District",-37.71728667646522,175.2673916523147
Ohai,Southland District,-45.918238677519646,167.9810712697505
Pataua South,Whangarei District,-35.736908919078665,174.51634372817165
Whareama,Masterton District,-40.970562182618195,176.07654358314304
Mount Hutt,Ashburton District,-43.48323044388457,171.53235429135142
Collingwood,Tasman District,-40.66706759456348,172.6529293749633
Sunshine Bay,Queenstown-Lakes District,-45.04482643141505,168.627251546228
Tararua Forest Park,"Carterton District, Horowhenua District, Kapiti Coast District, Masterton District, South Wairarapa District, Tararua District",-40.82494812486946,175.38653195908157
Middleton,Christchurch City,-43.54294354615479,172.5831998215339
Ahaura,Grey District,-42.36859226324973,171.56877823510214
Ashley,Waimakariri District,-43.260410083508276,172.60905745352048
Te Puru,Thames-Coromandel District,-37.04281845398465,175.5277323780644
Waitoki,Auckland,-36.63946193366811,174.5711035770456
Ohinemutu,Rotorua District,-38.12846552968816,176.24644380788686
Dannemora,Auckland,-36.92980825901043,174.9238014559523
Lansdowne,Masterton District,-40.93623799795084,175.68073606488525
Bulls,Rangitikei District,-40.17686709717634,175.32966116274625
Redwood Pass,Marlborough District,-41.575430652454074,174.0948817945226
Whatawhata,Waikato District,-37.782781362981815,175.11994139288333
Alfriston,Auckland,-37.01049337369836,174.94085160880667
Aramoana,Central Hawke's Bay District,-40.13625443367172,176.83645364215477
Diamond Peak,Gore District,-46.14408256503998,168.98652019574854
Hangatiki,Waitomo District,-38.269275921475526,175.1775994012717
Hunterville,Rangitikei District,-39.88375447003333,175.54538747181545
Waimatā,Gisborne District,-38.51479867392952,178.09791969706257
Mount Aspiring,Queenstown-Lakes District,-44.52861567099734,168.80454008660496
Bainesse,Manawatu District,-40.404288209362804,175.38158039985464
Flints Bush,Southland District,-46.271333310155505,168.14039406643116
